invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Plekhb1	4	0.5945	0.53239	1.0	2076	0	0.42915	0.45604	0.48264	1.0	1590	0	0.42915
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm48908	1	0.59456	0.55259	1.0	2077	0	0.27996	0.40544	0.44741	1.0	1400	0	0.27996
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Usp42	4	0.59481	0.53239	1.0	2078	0	0.36922	0.26059	0.28206	1.0	911	1	0.36922
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Iqcj_Iqschfp	4	0.59528	0.53239	1.0	2079	0	0.61136	0.27425	0.28799	1.0	959	1	0.61136
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Lmo1	4	0.59606	0.53239	1.0	2080	0	0.03728	0.86716	0.89953	1.0	3016	0	0.03728
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Kctd13	4	0.59637	0.53239	1.0	2081	0	0.72322	0.43407	0.45913	1.0	1513	0	0.72322
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Celsr2	4	0.59668	0.53239	1.0	2082	0	-0.5055	0.86851	0.90169	1.0	3020	0	-0.5055
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nasp	4	0.597	0.53239	1.0	2083	0	-0.48694	0.97798	0.9851	1.0	3464	0	-0.48694
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm12447_Gm13841_Gm8210	1	0.59725	0.55698	1.0	2084	0	0.36212	0.40275	0.44302	1.0	1391	0	0.36212
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rabl2	4	0.59731	0.53239	1.0	2085	0	0.068537	0.90095	0.92662	1.0	3139	0	0.068537
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm10375_Gm10377_Gm47189	1	0.59741	0.55698	1.0	2086	0	0.31221	0.40259	0.44302	1.0	1389	0	0.31221
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cep57l1	4	0.59777	0.5348	1.0	2087	0	-0.54847	0.95046	0.96207	1.0	3345	0	-0.54847
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Wfdc15a	4	0.59793	0.5348	1.0	2088	0	0.74724	0.060423	0.10801	1.0	335	2	0.74724
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ccdc112	4	0.59809	0.5348	1.0	2089	0	0.13263	0.1194	0.17078	1.0	499	1	0.13263
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Glcci1	4	0.59855	0.5348	1.0	2090	0	-0.25248	0.74243	0.76713	1.0	2537	0	-0.25248
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zfp566	4	0.59871	0.53481	1.0	2091	0	0.05607	0.73761	0.75538	1.0	2517	0	0.05607
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Phldb1	4	0.59902	0.53481	1.0	2092	0	-0.27994	0.89021	0.91871	1.0	3088	0	-0.27994
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Klhl15	4	0.59917	0.53481	1.0	2093	0	-0.52007	0.48993	0.51093	1.0	1717	0	-0.52007
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zscan4d	2	0.59926	0.55786	1.0	2094	0	-0.21169	0.80558	0.83493	1.0	2784	0	-0.21169
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vmn1r237	4	0.59933	0.53481	1.0	2095	0	-0.57562	0.5741	0.57938	1.0	1985	0	-0.57562
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Adamts17	4	0.59948	0.53481	1.0	2096	0	-0.33289	0.97591	0.98324	1.0	3448	0	-0.33289
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Defa40	1	0.59995	0.55811	1.0	2097	0	0.45463	0.40005	0.44189	1.0	1380	0	0.45463
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm14590_Gm14594_Gm14595_Gm14596_Gm14598_Gm14625_Gm16404_Gm16405_Gm16430_Gm6660_Gm6664_Gm7950_Gm7958_Slxl1	1	0.60118	0.55914	1.0	2098	0	0.54181	0.39882	0.44086	1.0	1375	0	0.54181
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zfp189	4	0.60118	0.53947	1.0	2099	0	0.44996	0.315	0.32266	1.0	1091	1	0.44996
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	1700094D03Rik	4	0.60149	0.53948	1.0	2100	0	0.27122	0.30825	0.31692	1.0	1070	1	0.27122
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	1700010D01Rik_Gm5941	1	0.60179	0.56026	1.0	2101	0	0.46233	0.39821	0.43974	1.0	1371	0	0.46233
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zic1	4	0.60273	0.54185	1.0	2102	0	-0.20045	0.78783	0.81096	1.0	2718	0	-0.20045
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sult6b1	4	0.60304	0.54185	1.0	2103	0	0.053386	0.23699	0.26744	1.0	832	1	0.053386
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zfp994	3	0.60314	0.53346	1.0	2104	0	0.32475	0.48253	0.49443	1.0	1688	0	0.32475
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Kctd1	4	0.60334	0.54186	1.0	2105	0	0.43611	0.51456	0.53525	1.0	1793	0	0.43611
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	AA623943_Gm11544	1	0.60349	0.5634	1.0	2106	0	0.3557	0.39651	0.4366	1.0	1365	0	0.3557
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hectd1	4	0.60365	0.54186	1.0	2107	0	0.71492	0.02095	0.04831	1.0	136	2	0.71492
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	LOC100043918	2	0.60373	0.56529	1.0	2108	0	0.15076	0.48179	0.49816	1.0	1683	0	0.15076
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm1527_Gm6558	1	0.60403	0.5634	1.0	2109	0	0.40846	0.39597	0.4366	1.0	1364	0	0.40846
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cdyl	4	0.60457	0.54412	1.0	2110	0	0.31462	0.6821	0.67826	1.0	2341	0	0.31462
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Emc6	4	0.60473	0.54412	1.0	2111	0	0.29852	0.40729	0.42657	1.0	1411	0	0.29852
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fam214b	4	0.60488	0.54412	1.0	2112	0	0.73386	0.014224	0.0341	1.0	98	2	0.73386
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fmnl1	4	0.60519	0.54412	1.0	2113	0	-0.14707	0.67896	0.67473	1.0	2329	0	-0.14707
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hmx3	4	0.60565	0.54412	1.0	2114	0	0.85064	0.093941	0.15042	1.0	429	1	0.85064
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dph7	4	0.6058	0.54412	1.0	2115	0	-0.19383	0.7714	0.79716	1.0	2654	0	-0.19383
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fat3	4	0.60611	0.54412	1.0	2116	0	0.47461	0.27739	0.28799	1.0	970	1	0.47461
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Myo5b	4	0.60641	0.54412	1.0	2117	0	0.57219	0.29862	0.30523	1.0	1039	1	0.57219
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vmn2r18	4	0.60672	0.54412	1.0	2118	0	-0.065484	0.90947	0.93142	1.0	3173	0	-0.065484
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Foxa1	4	0.60702	0.54412	1.0	2119	0	-0.076454	0.15631	0.19711	1.0	600	1	-0.076454
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mtf1	4	0.60748	0.54412	1.0	2120	0	0.16978	0.52204	0.53525	1.0	1824	0	0.16978
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Bclaf3	4	0.60763	0.54412	1.0	2121	0	0.24631	0.049731	0.086077	1.0	286	2	0.24631
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Arhgap39	4	0.60794	0.54412	1.0	2122	0	0.27382	0.13359	0.18549	1.0	530	1	0.27382
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Aamdc	4	0.60809	0.54412	1.0	2123	0	0.41146	0.31754	0.32838	1.0	1098	1	0.41146
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pmfbp1	4	0.6084	0.54412	1.0	2124	0	-0.027243	0.49012	0.51093	1.0	1719	0	-0.027243
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vmn1r128_Vmn1r135_Vmn1r152_Vmn1r163	2	0.60885	0.56934	1.0	2125	0	0.029606	0.66243	0.70518	1.0	2271	0	0.029606
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pibf1	4	0.60885	0.54412	1.0	2126	0	0.16674	0.089071	0.14437	1.0	419	1	0.16674
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ppef1	4	0.60901	0.54412	1.0	2127	0	0.23417	0.77514	0.80353	1.0	2668	0	0.23417
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vmn2r76	4	0.60946	0.54412	1.0	2128	0	0.55687	0.010138	0.029957	1.0	74	2	0.55687
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Prss21	4	0.60961	0.54412	1.0	2129	0	0.76157	0.2998	0.30802	1.0	1043	1	0.76157
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm52249_Phldb2	1	0.60972	0.57198	1.0	2130	0	0.26594	0.39028	0.42802	1.0	1347	0	0.26594
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm36551_Pilrb1	1	0.6098	0.57198	1.0	2131	0	0.37348	0.3902	0.42802	1.0	1346	0	0.37348
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	1110057P08Rik_Gm6358	4	0.61007	0.54412	1.0	2132	0	0.3485	0.006603	0.024921	1.0	50	1	0.3485
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Letmd1	4	0.61022	0.54412	1.0	2133	0	0.35247	0.42172	0.44573	1.0	1468	0	0.35247
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rgs13	4	0.61037	0.54412	1.0	2134	0	0.28056	0.40417	0.42657	1.0	1395	0	0.28056
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Plaat5	4	0.61113	0.54412	1.0	2135	0	0.22568	0.65006	0.65183	1.0	2232	0	0.22568
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Armcx1	4	0.61128	0.54412	1.0	2136	0	-0.012851	0.14815	0.19409	1.0	577	1	-0.012851
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm732	4	0.61144	0.54412	1.0	2137	0	0.31777	0.69278	0.69952	1.0	2365	0	0.31777
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Lce3c_Lce3e_Lce3f	1	0.61149	0.57529	1.0	2138	0	0.34706	0.38851	0.42471	1.0	1337	0	0.34706
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Scd2	4	0.61174	0.54412	1.0	2139	0	-0.049689	0.73682	0.75537	1.0	2514	0	-0.049689
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zbed4	4	0.61204	0.54412	1.0	2140	0	0.32749	0.11772	0.17078	1.0	492	1	0.32749
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pram1	4	0.61234	0.54412	1.0	2141	0	-0.20542	0.95252	0.96548	1.0	3355	0	-0.20542
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Slc2a9	4	0.6131	0.54412	1.0	2142	0	0.60618	0.52539	0.53761	1.0	1839	0	0.60618
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	8030462N17Rik	4	0.61325	0.54412	1.0	2143	0	0.71858	0.49198	0.51589	1.0	1725	0	0.71858
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm17330_Gm32719_Gm9222_LOC108167990_LOC115488023	1	0.61342	0.57856	1.0	2144	0	0.36919	0.38658	0.42144	1.0	1331	0	0.36919
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	6330409D20Rik	4	0.61355	0.54646	1.0	2145	0	-0.087773	0.61219	0.63201	1.0	2116	0	-0.087773
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gkap1	4	0.61386	0.54646	1.0	2146	0	-0.23744	0.58487	0.59921	1.0	2018	0	-0.23744
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm20737_Gm20772_Gm20773_Gm20776_Gm20777_Gm20793_Gm20795_Gm20807_Gm20827_Gm20831_Gm20833_Gm20836_Gm20851_Gm20873_Gm20910_Gm20928_Gm21310_Gm21425_Gm21440_Gm21454_Gm21660_Gm21678_Gm38185_Ssty1	1	0.61426	0.57856	1.0	2147	0	0.31823	0.38574	0.42144	1.0	1329	0	0.31823
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fam3c	4	0.61431	0.54646	1.0	2148	0	0.019811	0.32812	0.33404	1.0	1131	1	0.019811
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sox15	4	0.61446	0.54646	1.0	2149	0	0.082782	0.85912	0.88822	1.0	2992	0	0.082782
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Slc43a3	4	0.61461	0.54646	1.0	2150	0	-0.12429	0.6754	0.67282	1.0	2314	0	-0.12429
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zfp563	4	0.61476	0.54646	1.0	2151	0	-0.091696	0.46669	0.4931	1.0	1627	0	-0.091696
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Lpxn	4	0.61491	0.54646	1.0	2152	0	0.22195	0.45819	0.48264	1.0	1601	0	0.22195
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Btbd35f21_Btbd35f22_Btbd35f23_Btbd35f28_Btbd35f29_Btbd35f30	1	0.61496	0.57959	1.0	2153	0	0.38259	0.38504	0.42041	1.0	1326	0	0.38259
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	2210418O10Rik_Gm14296	3	0.61499	0.54874	1.0	2154	0	-0.19643	0.89713	0.918	1.0	3114	0	-0.19643
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dlc1	4	0.61506	0.54646	1.0	2155	0	0.64367	0.18889	0.22612	1.0	697	1	0.64367
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hbp1	4	0.61521	0.54646	1.0	2156	0	0.15425	0.77834	0.80472	1.0	2681	0	0.15425
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rrad	1	0.61549	0.57959	1.0	2157	0	0.58127	0.38451	0.42041	1.0	1323	0	0.58127
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fam219a	4	0.61581	0.54646	1.0	2158	0	0.72095	0.19911	0.23211	1.0	728	1	0.72095
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tnfaip6	4	0.61611	0.54888	1.0	2159	0	0.56609	0.18177	0.22028	1.0	676	1	0.56609
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Obp2b	4	0.61671	0.54888	1.0	2160	0	-0.022051	0.49714	0.5159	1.0	1743	0	-0.022051
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm11427_Slfn3	1	0.61673	0.57959	1.0	2161	0	0.40755	0.38327	0.42041	1.0	1317	0	0.40755
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Defa29_Defa38	1	0.6168	0.57959	1.0	2162	0	0.54356	0.3832	0.42041	1.0	1315	0	0.54356
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vps35l	4	0.61731	0.54888	1.0	2163	0	0.68884	0.3187	0.32838	1.0	1102	1	0.68884
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Chn2	4	0.61761	0.54888	1.0	2164	0	0.44693	0.24076	0.26744	1.0	846	1	0.44693
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Klk11	4	0.61806	0.54888	1.0	2165	0	0.056381	0.61476	0.63201	1.0	2123	0	0.056381
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Impact	4	0.61821	0.54888	1.0	2166	0	0.74577	0.051279	0.088663	1.0	295	2	0.74577
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Btbd8	8	0.61827	0.49985	1.0	2167	0	-0.011575	0.83595	0.84802	1.0	2900	0	-0.011575
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mtx2	4	0.61851	0.54888	1.0	2168	0	0.048799	0.85948	0.88822	1.0	2993	0	0.048799
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hnrnpm	4	0.61881	0.54888	1.0	2169	0	0.41437	0.51956	0.53525	1.0	1810	0	0.41437
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	3110040M04Rik	4	0.61896	0.54888	1.0	2170	0	-0.30674	0.79071	0.81593	1.0	2725	0	-0.30674
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Eny2	4	0.61911	0.54888	1.0	2171	0	0.021532	0.67287	0.67282	1.0	2307	0	0.021532
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm6551_Teddm3	2	0.61965	0.57617	1.0	2172	0	-0.13127	0.78247	0.81596	1.0	2694	0	-0.13127
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Midn	4	0.6197	0.55352	1.0	2173	0	0.41123	0.49438	0.51589	1.0	1735	0	0.41123
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pnmal1	4	0.61985	0.55352	1.0	2174	0	0.72141	0.4849	0.50821	1.0	1697	0	0.72141
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Prr32	4	0.62	0.55352	1.0	2175	0	0.52101	0.40396	0.42657	1.0	1394	0	0.52101
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm3327_Gm8212	1	0.62042	0.58498	1.0	2176	0	0.27512	0.37958	0.41502	1.0	1303	0	0.27512
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Adam8	4	0.6206	0.55352	1.0	2177	0	0.11932	0.75894	0.781	1.0	2597	0	0.11932
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pcdhga2	4	0.62075	0.55352	1.0	2178	0	0.14847	0.80309	0.82406	1.0	2775	0	0.14847
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Calcoco1	4	0.62104	0.55352	1.0	2179	0	-0.36451	0.94021	0.95328	1.0	3294	0	-0.36451
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Spic	4	0.62134	0.55352	1.0	2180	0	-0.45911	0.96452	0.97513	1.0	3408	0	-0.45911
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tle6	2	0.62136	0.57618	1.0	2181	0	0.13368	0.51953	0.54613	1.0	1809	0	0.13368
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Prl8a1	4	0.62149	0.55352	1.0	2182	0	-0.014622	0.66886	0.66717	1.0	2294	0	-0.014622
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zcwpw2	2	0.62155	0.57618	1.0	2183	0	0.64779	0.080736	0.09467	1.0	399	1	0.64779
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fam133b	4	0.62164	0.55352	1.0	2184	0	0.084942	0.24376	0.27036	1.0	857	1	0.084942
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Aida	3	0.62264	0.55793	1.0	2185	0	0.55049	0.51072	0.52788	1.0	1783	0	0.55049
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Arsi	4	0.62282	0.55352	1.0	2186	0	0.41859	0.077533	0.13848	1.0	390	1	0.41859
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cd248	4	0.62357	0.55804	1.0	2187	0	-0.37176	0.78141	0.80593	1.0	2688	0	-0.37176
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Foxs1	4	0.62371	0.55804	1.0	2188	0	0.4671	0.31985	0.32838	1.0	1105	1	0.4671
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Apba1	4	0.62386	0.55804	1.0	2189	0	-0.10043	0.71285	0.7213	1.0	2433	0	-0.10043
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Trim34b	3	0.62396	0.55983	1.0	2190	0	0.08833	0.22544	0.23154	1.0	803	1	0.08833
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Csmd3	4	0.6243	0.55805	1.0	2191	0	-0.70773	0.89647	0.92303	1.0	3111	0	-0.70773
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Wdr6	4	0.6246	0.55805	1.0	2192	0	0.015273	0.89009	0.9187	1.0	3087	0	0.015273
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dnttip2	4	0.6249	0.56041	1.0	2193	0	-0.23748	0.9194	0.93744	1.0	3222	0	-0.23748
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm16201_Spef1l	3	0.62504	0.55983	1.0	2194	0	-0.1865	0.59346	0.60097	1.0	2043	0	-0.1865
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Foxp1	4	0.62504	0.56041	1.0	2195	0	-0.51992	0.9849	0.98991	1.0	3493	0	-0.51992
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pgap4	4	0.62549	0.56041	1.0	2196	0	0.18116	0.24973	0.27611	1.0	878	1	0.18116
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	4930402H24Rik	4	0.62563	0.56041	1.0	2197	0	-0.21287	0.81492	0.83889	1.0	2816	0	-0.21287
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zfp182	1	0.62573	0.58701	1.0	2198	0	1.1603	0.37427	0.41299	1.0	1284	0	1.1603
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Arhgef25	4	0.62578	0.56041	1.0	2199	0	0.73951	0.1965	0.22612	1.0	719	1	0.73951
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	POTENTIALLY_ACTIVE_2	7	0.6259	0.52274	1.0	2200	0	0.08278	0.37817	0.43049	1.0	1297	1	0.08278
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fam243	4	0.62593	0.56041	1.0	2201	0	1.0674	0.025295	0.054363	1.0	159	2	1.0674
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cdc42ep4	4	0.62622	0.56041	1.0	2202	0	-0.47562	0.82761	0.85444	1.0	2866	0	-0.47562
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zfp74	4	0.6274	0.56273	1.0	2203	0	-0.25789	0.96146	0.97265	1.0	3396	0	-0.25789
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tmem74	4	0.62754	0.56273	1.0	2204	0	-0.095211	0.57846	0.58602	1.0	1997	0	-0.095211
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ilrun	4	0.62769	0.56273	1.0	2205	0	-0.25034	0.94423	0.95638	1.0	3313	0	-0.25034
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gpsm3	4	0.62798	0.56273	1.0	2206	0	0.25091	0.78454	0.80839	1.0	2703	0	0.25091
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fam8a1	4	0.62813	0.56273	1.0	2207	0	-0.35438	0.86763	0.90022	1.0	3017	0	-0.35438
invivo.poolD_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	2310061N02Rik	4	0.62828	0.56273	1.0	2208	0	0.33588	0.44147	0.46958	1.0	1540	0	0.33588
